fre,eng,prob
important,important,0.39157807894589886
important,issue,0.016089494113090286
important,this,0.05600025199406996
important,is,0.048553225371289685
important,short,0.01608949411309029
important,the,0.01168731948645486
important,matter,0.03555657209569333
important,one,0.01608949411309028
important,in,0.016777990821321236
important,an,0.3915780789458988
trouvé,thought,0.04123785697774416
trouvé,that,0.032214581136646235
trouvé,superb,0.04123785697774415
trouvé,it,0.7539936331925065
trouvé,quite,0.041237856977744146
trouvé,was,0.042784206838353475
trouvé,i,0.04729400789926512
a,madam,0.004463841726838603
a,there,0.0019154121316575727
a,is,0.0019214278737090923
a,presidency,0.004098348215455215
a,my,0.017762183894174024
a,third,0.011802233799497252
a,a,0.005194731141986456
a,already,0.6175171975078761
a,military,0.002869675475678476
a,risk,0.0028696754756784766
a,vote,0.004221496857773498
a,it,0.004834399269851311
a,declared,0.00432688849566096
a,in,0.005841565437879979
a,coup,0.002869675475678477
a,been,0.01444438195880228
a,fact,0.0028696754755135855
a,result,0.003772372793645126
a,point,0.014147546094473327
a,has,0.1917480411496251
a,second,0.004279062955579666
a,mentioned,0.014106578423738894
a,the,0.02139972720844248
a,minimum,0.004140312895489316
a,also,0.012937834749665506
a,standards,0.004305387237541582
a,future,0.002869675475678475
a,of,0.007743373476128929
a,president,0.004820369335340079
a,concerns,0.003906907990931758
excellent,report,0.03747803020543118
excellent,him,0.7630441724954105
excellent,on,0.04517030572160622
excellent,his,0.03418112544507917
excellent,excellent,0.03747803020543124
excellent,congratulate,0.03747803020543124
excellent,i,0.04517030572160623
mardi,amendments,0.02093699781161603
mardi,to,0.01881435416347645
mardi,proposed,0.021217346646224405
mardi,relating,0.022913724740474706
mardi,tuesday,0.0231107564018771
mardi,no,0.021919748726270862
mardi,have,0.02054032777474356
mardi,monday,0.020854989635481144
mardi,and,0.02130841475427574
mardi,been,0.8083833393455535
s,now,0.01570770177209392
s,relating,0.012013404030163481
s,speaking,0.7325049975679363
s,we,0.019026011845214973
s,request,0.018999447185216786
s,and,0.011199595785903854
s,this,0.016483761788206985
s,wurtz,0.016542498016093976
s,have,0.010809011314184337
s,been,0.011595206231783405
s,hear,0.017269808011837237
s,amendments,0.01101072435050373
s,against,0.016025629925186746
s,tuesday,0.012113597770497085
s,proposed,0.011153286201406782
s,mr,0.01902601184515503
s,shall,0.01610848939564466
s,no,0.011510468854786418
s,to,0.009931326222361574
s,monday,0.01096902188580127
nont,amendments,0.022832038150965593
nont,there,0.05482685536715233
nont,is,0.054826855367152344
nont,no,0.05482685536715238
nont,room,0.7584121751600131
nont,for,0.054275220587562976
groupe,is,0.00546665810805235
groupe,that,0.005347758888966791
groupe,this,0.007199023607876986
groupe,taken,0.00709795732448085
groupe,off,0.007097957324480852
groupe,the,0.040143157308874675
groupe,requesting,0.007097957324480867
groupe,pse,0.045600321817296924
groupe,agenda,0.007097957324480854
groupe,applause,0.04560032181729692
groupe,group,0.7552519144244094
groupe,be,0.0072027782629816945
groupe,item,0.007097957324480845
groupe,from,0.04560032181729693
groupe,ppe-de,0.00709795732448087
de,goods,0.00489714477750901
de,loose,0.0012419840537529034
de,would,0.0645144554974161
de,municipalities,0.0012419840537529023
de,that,0.0013983363941627224
de,risk,0.0016725247464560843
de,fact,0.002924665498974643
de,principle,0.0017436733004893197
de,his,0.002424482459604754
de,session,0.006783517824170083
de,future,0.001672524746456084
de,of,0.48015269355440954
de,irresponsible,0.0015736820712516182
de,to,0.011228041123371524
de,monday,0.002941137922889647
de,member,0.0015736820712516184
de,madam,0.0075338669017915244
de,resumption,0.00820300848007581
de,there,0.0011153418430437784
de,is,0.0054763413220195985
de,and,0.15846363137593397
de,by,0.003635717635757192
de,silence,0.003598291803653797
de,rise,0.0020923402888952188
de,have,0.0028969016727331707
de,in,0.007708617765338401
de,taken,0.0018005460629540316
de,broke,0.0012419840537529036
de,point,0.011200964179274069
de,amendments,0.002952666915268597
de,safety,0.0018766850309666946
de,observed,0.0020676106077755214
de,group,0.0014004727451295018
de,congratulate,0.0025996666527955555
de,dangerous,0.00464717849910251
de,on,0.008761592615085642
de,mention,0.0027205328350088445
de,then,0.0020923402888952183
de,advisers,0.0018766850309666946
de,eu,0.0015736820712516188
de,accordance,0.0017436733004893164
de,report,0.002599666652795554
de,my,0.0012521407526214336
de,states,0.0015736820712516184
de,subsidiarity,0.0017436733004893236
de,for,0.0033033401341777753
de,final,0.003161242233576082
de,transport,0.004649516344659391
de,military,0.0016725247464560843
de,please,0.0020923402888952188
de,minutes,0.0037884871936810067
de,been,0.0031142517808868037
de,hell,0.001241984053752904
de,coup,0.0016725247464560837
de,i,0.006910137837775121
de,off,0.0018005460629540336
de,requesting,0.0018005460629540286
de,some,0.001241984053752902
de,refuse,0.0015736820712516184
de,be,0.003578212160205511
de,with,0.0017436733004893175
de,president,0.007299532655328641
de,order,0.008265998126739033
de,item,0.001800546062954028
de,no,0.003090825429936593
de,welcomed,0.0017436733004893186
de,relating,0.0032303034470165214
de,embargo,0.0015736820712516197
de,one,0.002744805127159964
de,therefore,0.0017436733004893236
de,a,0.013964697032923414
de,excellent,0.002599666652795555
de,road,0.0037971881535701127
de,this,0.005272279609875277
de,it,0.0015863425148434271
de,greatly,0.0017436733004893162
de,the,0.026452150642848674
de,agenda,0.001800546062954034
de,tuesday,0.0032580028378550313
de,proposed,0.0029920793218102897
de,all,0.0025462027454610757
de,renew,0.0015736820712516188
de,province,0.0012419840537529023
de,him,0.0019518258179910966
de,rose,0.002326676619052049
de,house,0.001976137820620537
de,ppe-de,0.0018005460629540268
de,like,0.0038442532354092816
demande,now,0.002504436850190615
demande,endorse,0.006825814152818573
demande,speaking,0.0022588700190087434
demande,is,0.003497619117643379
demande,we,0.002971706544277739
demande,not,0.009819636890455494
demande,request,0.1181379706000525
demande,would,0.013640793820669003
demande,parliament,0.01535888786348903
demande,happen,0.01718434627161727
demande,that,0.32945783152532215
demande,this,0.31786703766340824
demande,wurtz,0.0026209120707111843
demande,taken,0.004504363189003119
demande,rejected,0.015358887863489027
demande,hear,0.0027244057164786018
demande,i,0.013838334307937145
demande,off,0.004504363189003123
demande,did,0.017184346271043958
demande,you,0.013827509108685654
demande,the,0.01967240297076155
demande,requesting,0.004504363189003117
demande,against,0.0025492060817774577
demande,agenda,0.004504363189003122
demande,group,0.0034277402357577374
demande,be,0.004568803361682282
demande,mr,0.002971706544269315
demande,shall,0.0025608739841906747
demande,president,0.011479592569427965
demande,item,0.004504363189003112
demande,to,0.01383833430793714
demande,ppe-de,0.004504363189003115
demande,urge,0.006825814152818573
,place,0.012386598757836273
,relating,0.04057711079691923
,at,0.344354040341933
,my,0.005054430247979437
,take,0.013055083909691812
,would,0.0077411564346667825
,hänsch,0.010964288762656536
,already,0.004613489996840839
,tomorrow,0.011759099305233958
,this,0.010352214800468995
,it,0.005053147855848878
,vote,0.011575187493467537
,been,0.004621216665184392
,will,0.010642488459246794
,pm,0.01306452571343923
,acceptable,0.006958927158421924
,point,0.004709833994852061
,second,0.004494540462564832
,has,0.0044069913247217745
,mentioned,0.0046154108077604075
,you,0.010125081287238543
,minimum,0.004354587648757266
,the,0.017293203710068313
,standards,0.004521092936341322
,be,0.011422102820558137
,wednesday,1.3473670884143436e-12
,mr,0.02283117024882132
,cox,0.01096428876265653
,to,0.36966102854367333
,,0.013708501274998048
,concerns,0.004119159475767253
heures,tomorrow,0.1076484690604574
heures,place,0.11270834565826912
heures,the,0.11161617270198056
heures,vote,0.10628635730517244
heures,at,0.09108354673448248
heures,take,0.12423064755520076
heures,will,0.09876548697375899
heures,,0.1234417262747995
heures,pm,0.12421924773588598
parole,either,0.19129700488894416
parole,did,0.18946203604043194
parole,you,0.19014852861705134
parole,call,0.19129700488894416
parole,not,0.046498420675681
parole,me,0.19129700488894416
sagit,done,0.012377613420155444
sagit,is,0.05269779646489159
sagit,nikitin,0.021498017211523543
sagit,enforcement,0.012846929768874782
sagit,that,0.6655833829035057
sagit,it,0.02419100143206325
sagit,alexander,0.02983756484177641
sagit,work,0.012733858255076346
sagit,business,0.013418721401888815
sagit,the,0.05928114938131819
sagit,case,0.02178246861546329
sagit,all,0.015129217573421465
sagit,of,0.045373704105355704
sagit,remains,0.01324857462461784
sécurité,transport,0.11438820168804674
sécurité,of,0.14038847572268265
sécurité,safety,0.14173605090154548
sécurité,goods,0.11470527819465172
sécurité,the,0.1176353776501487
sécurité,dangerous,0.11470527821943352
sécurité,advisers,0.14173605090154542
sécurité,for,0.11470528672193708
lenfer,broke,0.09061919171463788
lenfer,fact,0.09059146229234796
lenfer,municipalities,0.090619191714638
lenfer,province,0.09061919171463798
lenfer,loose,0.09061919171463792
lenfer,some,0.09061919171463798
lenfer,in,0.18451046283516237
lenfer,my,0.0905914622923293
lenfer,hell,0.09061919171463786
lenfer,all,0.09059146229232863
collègue,mr,0.1405695556630899
collègue,check,0.14103660471520926
collègue,berenguer,0.14103660471520918
collègue,this,0.1166955417250346
collègue,shall,0.14056955566308996
collègue,we,0.08952776639806788
collègue,fuster,0.14103660471520924
collègue,all,0.08952776640509383
est,volatile,0.004645396843675017
est,important,0.007887844659308712
est,there,0.004030026789425031
est,issue,0.00922320471916088
est,short,0.009223204719160886
est,is,0.7306486485950504
est,not,0.005553510324555237
est,done,0.004709498087404919
est,enforcement,0.0048842956850950695
est,one,0.009223204719160888
est,people,0.004803710363358447
est,a,0.00804436999971305
est,agrees,0.0023380639569409436
est,evans,0.0023380639569409484
est,extremely,0.004030026789425035
est,that,0.0050470412255992055
est,it,0.008038628273601892
est,closed,0.01676661003316965
est,have,0.0048181436705955
est,in,0.00962909548339647
est,i,0.0023772250061716194
est,an,0.007887844659308724
est,business,0.005097260360421109
est,has,0.0012886803826566064
est,work,0.004842182025442972
est,the,0.04278653255696408
est,if,0.0023380639569409445
est,debate,0.015340626547343006
est,said,0.004803710363358453
est,mr,0.0023772250061714836
est,all,0.005734337296815964
est,do,0.0012824954700230077
est,ask,0.005380019232196143
est,of,0.005734337255750086
est,remains,0.005033888930887803
est,shall,0.0023710400935379942
est,situation,0.004020953506690097
est,lot,0.005283693525420946
est,as,0.0073359979278616715
est,house,0.002376194066187162
est,suggested,0.0023380639569409493
est,to,0.00808703897829474
conférera,them,0.1082470050151386
conférera,this,0.0587513835062871
conférera,competitive,0.10852567383268563
conférera,edge,0.10852567383268565
conférera,the,0.10550098229071996
conférera,period,0.1085256738326857
conférera,interim,0.10852567383268569
conférera,gives,0.10852567383268565
conférera,a,0.07662525588420661
conférera,for,0.10824700414023015
se,do,0.040116551127165154
se,is,0.041937741520220416
se,we,0.041029530601733234
se,not,0.03390537910414529
se,know,0.755246991562896
se,what,0.043881910949007716
se,happening,0.043881895134828264
session,of,0.12677165797142217
session,resumption,0.058109604993805304
session,the,0.12435281608671163
session,session,0.69076592094806
den,work,0.015651406036815235
den,of,0.01858327862372878
den,all,0.01858327881221494
den,the,0.035503162670676915
den,is,0.03515663124989683
den,done,0.01521536935334889
den,that,0.01632463090136589
den,remains,0.016281408767242284
den,enforcement,0.01578980334966926
den,business,0.8129110302350383
transparence,addition,0.09882416531643172
transparence,transparency,0.09882416531643176
transparence,pointed,0.09882416531643176
transparence,for,0.09875825530053664
transparence,out,0.09882416531643176
transparence,been,0.09875825530053663
transparence,in,0.09875825530053652
transparence,need,0.09882416531643173
transparence,has,0.012785241655191452
transparence,the,0.0979950005446177
transparence,greater,0.09882416531643176
satisfaite,happen,0.3184019254641828
satisfaite,did,0.3184019254669279
satisfaite,that,0.18159794527159753
satisfaite,not,0.1815982037972912
termes,accordance,0.05872736084952332
termes,is,0.09005713663703127
termes,therefore,0.05872736084952323
termes,subsidiarity,0.058727360849523264
termes,and,0.0441115547158705
termes,this,0.05863025287788709
termes,in,0.0587143973863496
termes,greatly,0.058727360849523215
termes,the,0.05849617156055683
termes,principle,0.05872736084952329
termes,with,0.05872736084952331
termes,be,0.058714397386349385
termes,all,0.0442092797545253
termes,of,0.11734503085680625
termes,to,0.05863025287788689
termes,welcomed,0.058727360849523215
félicite,report,0.04261025669273493
félicite,him,0.030601167514759737
félicite,on,0.05067039557877747
félicite,his,0.7402272712494659
félicite,excellent,0.042610256692734876
félicite,congratulate,0.04261025669273482
félicite,i,0.050670395578777505
déjà,my,0.03493113525136157
déjà,third,0.018044306747538458
déjà,already,0.028828107892986274
déjà,it,0.01532834937670953
déjà,been,0.029438535273012073
déjà,also,0.019634559071962234
déjà,point,0.029214965244989656
déjà,second,0.013493841479306962
déjà,has,0.032806094320135176
déjà,mentioned,0.028979978325335883
déjà,minimum,0.013035492053095522
déjà,the,0.01533604457936767
déjà,standards,0.013580801582422045
déjà,concerns,0.7073477888018185
motion,point,0.03666936109987464
motion,madam,0.03275510894883018
motion,of,0.04189350915260142
motion,president,0.03150222302302973
motion,on,0.7792528139624505
motion,order,0.03666950439645038
motion,a,0.04125747941675779
silence,a,0.01551197630208766
silence,and,0.01863218981928635
silence,for,0.01449940173554514
silence,please,0.018347768484966887
silence,this,0.014499401964562291
silence,silence,0.7760615537081053
silence,rise,0.01834776848496688
silence,minutes,0.03267162557274806
silence,the,0.017604480432491926
silence,observed,0.01797907000740841
silence,rose,0.020424568307409997
silence,house,0.017072426695451802
silence,then,0.01834776848496688
font,member,0.08211870494121379
font,eu,0.08211870494121379
font,is,0.014675740255972356
font,embargo,0.08211870494121377
font,states,0.08211870494121377
font,it,0.082165530463098
font,the,0.08157457293787808
font,refuse,0.08211870494121377
font,renew,0.08211870494121375
font,of,0.08216553046309806
font,irresponsible,0.08211870494121379
font,to,0.16458769129142692
non,either,0.1912970048889442
non,did,0.189462036040432
non,you,0.1901485286170514
non,call,0.1912970048889442
non,not,0.04649842067568101
non,me,0.1912970048889442
outre,addition,0.09882416531643191
outre,transparency,0.09882416531643196
outre,pointed,0.09882416531643196
outre,for,0.09875825530053683
outre,out,0.09882416531643196
outre,been,0.09875825530053682
outre,in,0.09875825530053671
outre,need,0.09882416531643193
outre,has,0.012785241655191477
outre,the,0.09799500054461788
outre,greater,0.09882416531643196
donné,either,0.19129700488894416
donné,did,0.18946203604043194
donné,you,0.19014852861705134
donné,call,0.19129700488894416
donné,not,0.046498420675681
donné,me,0.19129700488894416
sujet,important,0.11758649738164612
sujet,issue,0.14095150595780193
sujet,short,0.14095150595780193
sujet,the,0.10173502056882198
sujet,is,0.09996567800006405
sujet,one,0.14095150595780195
sujet,in,0.1402717887944116
sujet,an,0.1175864973816461
m,now,0.009453081469148954
m,speaking,0.00845704643417614
m,we,0.01134835773203763
m,request,0.01133318513863413
m,agrees,0.00921944766257449
m,evans,0.009219447662574501
m,this,0.009896333635072281
m,wurtz,0.009929881246968923
m,hear,0.010345289494034076
m,i,0.009371928059172032
m,has,0.005074080155780627
m,the,0.009363168646674209
m,if,0.009219447662574475
m,against,0.4061700110440593
m,mr,0.4196923396986587
m,do,0.005059461625496993
m,shall,0.01903930368330081
m,as,0.00921925012607321
m,house,0.009369491160483301
m,suggested,0.009219447662574529
tout,accordance,0.004570949834646267
tout,thought,0.012686064422493228
tout,is,0.0068494148933037225
tout,we,0.009689401118440454
tout,fuster,0.01618512553757067
tout,therefore,0.004570949834646268
tout,subsidiarity,0.0045709498346462665
tout,and,0.0033416680551762155
tout,was,0.013144075837528439
tout,this,0.018078746431709897
tout,that,0.010336834331655264
tout,it,0.00998955064600569
tout,quite,0.012686064422493221
tout,in,0.004597524727797737
tout,check,0.01618512553757068
tout,greatly,0.004570949834646276
tout,i,0.01434185720450497
tout,the,0.004581356956958124
tout,principle,0.004570949834646265
tout,with,0.00457094983464627
tout,be,0.004597524727797728
tout,all,0.7343925496942068
tout,mr,0.016832993064969992
tout,of,0.009190418146415585
tout,berenguer,0.016185125537570674
tout,shall,0.016832993064969975
tout,superb,0.012686064422493223
tout,to,0.0045928723756442575
tout,welcomed,0.004570949834646282
cétait,broke,0.09061919171463788
cétait,fact,0.09059146229234796
cétait,municipalities,0.090619191714638
cétait,province,0.09061919171463798
cétait,loose,0.09061919171463792
cétait,some,0.09061919171463798
cétait,in,0.1845104628351624
cétait,my,0.0905914622923293
cétait,hell,0.09061919171463786
cétait,all,0.09059146229232863
n,relating,0.010624827419123923
n,is,0.03105721774929638
n,not,0.021342295716709654
n,a,0.03096257946088074
n,and,0.009834306567897726
n,it,0.03094897820113649
n,have,0.009456068857987696
n,been,0.010217411375949063
n,amendments,0.009651405545543577
n,tuesday,0.010721853936138928
n,proposed,0.00978946087521827
n,ask,0.020591406536507196
n,lot,0.020308814541157915
n,no,0.010135352631324604
n,to,0.7547469992481021
n,monday,0.009611021337033633
parlement,amended,0.03618406549674427
parlement,request,0.09215897695157962
parlement,a,0.034480085588975376
parlement,and,0.040666144966935776
parlement,was,0.0442948501127401
parlement,parliament,0.08371025464256494
parlement,silence,0.036193786143701966
parlement,minutes,0.03981345826202969
parlement,adopted,0.03434218290305705
parlement,rejected,0.08371025464256493
parlement,business,0.037035882709664174
parlement,the,0.13724806304727954
parlement,observed,0.03934938935852198
parlement,of,0.04425691067886565
parlement,thus,0.0381968262559186
parlement,president,0.05888279280600997
parlement,rose,0.0442797613100602
parlement,order,0.03758777398603395
parlement,house,0.03760854013675137
vraiment,broke,0.09061919171463788
vraiment,fact,0.09059146229234796
vraiment,municipalities,0.090619191714638
vraiment,province,0.09061919171463798
vraiment,loose,0.09061919171463792
vraiment,some,0.09061919171463798
vraiment,in,0.18451046283516237
vraiment,my,0.0905914622923293
vraiment,hell,0.09061919171463786
vraiment,all,0.09059146229232863
certain,pity,0.03241998675380437
certain,sense,0.03138655638028493
certain,this,0.06366243108729137
certain,is,0.06355905192213901
certain,in,0.06366243108729139
certain,a,0.7453095427692017
encore,work,0.015545410042341298
encore,of,0.018472866464593812
encore,all,0.01847286665279601
encore,the,0.035284843858403386
encore,is,0.03493883440430802
encore,done,0.015110030143825597
encore,that,0.016217620854688922
encore,remains,0.8138915222354947
encore,enforcement,0.01568359889275223
encore,business,0.01638240645078745
états,member,0.08211870494121379
états,eu,0.08211870494121379
états,is,0.014675740255972356
états,embargo,0.08211870494121377
états,states,0.08211870494121377
états,it,0.082165530463098
états,the,0.08157457293787808
états,refuse,0.08211870494121377
états,renew,0.08211870494121375
états,of,0.08216553046309806
états,irresponsible,0.08211870494121379
états,to,0.16458769129142692
décisions,decisions,0.15768045802465516
décisions,a,0.007467774936316837
décisions,this,0.013769911337399085
décisions,adopted,0.007455929223797539
décisions,have,0.15713544002583077
décisions,also,0.1576804580246539
décisions,been,0.15713544002485863
décisions,against,0.013769911337399077
décisions,tax,0.15768045802465083
décisions,of,0.013759627978907866
décisions,kind,0.1564645910616368
présidence,already,0.015699420012445203
présidence,madam,0.016186841473813614
présidence,has,0.01565585532658441
présidence,of,0.017547522978264264
présidence,the,0.049526324953363426
présidence,presidency,0.01479163945447139
présidence,president,0.017547817862832646
présidence,vote,0.015261735992687321
présidence,declared,0.015664048541125745
présidence,result,0.8221187934044208
dernier,point,0.029191946756528284
dernier,i,0.03927714629763048
dernier,mention,0.026838094462528456
dernier,to,0.03917173060411251
dernier,one,0.02710450025137667
dernier,would,0.03927714629763048
dernier,like,0.03917173060408474
dernier,final,0.7599677047260989
transport,by,0.02374157142344955
transport,transport,0.4427067242301338
transport,of,0.3960238688750869
transport,safety,0.01332811832931939
transport,goods,0.0324404274195859
transport,the,0.011597177655176438
transport,for,0.011288005805997463
transport,dangerous,0.030643942713083395
transport,advisers,0.0133281183293194
transport,road,0.0249020452188374
dêtre,amendments,0.4586950530651012
dêtre,there,0.05231666943004138
dêtre,is,0.05231666943004137
dêtre,no,0.05231666943004135
dêtre,room,0.0200390577678532
dêtre,for,0.3643158808769303
fait,thought,0.021210593189924687
fait,done,0.00806805261097059
fait,is,0.01851243868126922
fait,enforcement,0.008356896826778303
fait,was,0.021996168869917312
fait,that,0.38754123307462524
fait,it,0.015962324530604522
fait,quite,0.021210593189924676
fait,i,0.024287235157892464
fait,business,0.008708810213759155
fait,work,0.008287306127834184
fait,the,0.01868668602235467
fait,all,0.3975954285611758
fait,of,0.00976154763101757
fait,remains,0.008604092122034572
fait,superb,0.021210593189924683
prolonger,member,0.08211870494121375
prolonger,eu,0.08211870494121375
prolonger,is,0.014675740255972349
prolonger,embargo,0.08211870494121373
prolonger,states,0.08211870494121373
prolonger,it,0.08216553046309798
prolonger,the,0.08157457293787804
prolonger,refuse,0.08211870494121373
prolonger,renew,0.0821187049412137
prolonger,of,0.08216553046309802
prolonger,irresponsible,0.08211870494121375
prolonger,to,0.16458769129142686
par,by,0.17242889267253989
par,transport,0.14914097607995697
par,of,0.1981045913270095
par,goods,0.15604684000972968
par,dangerous,0.14419184658915485
par,road,0.18008685332160584
existent,decisions,0.09915750607630393
existent,a,0.05448127372725036
existent,this,0.09905219433592954
existent,adopted,0.05411918507635413
existent,have,0.09898198650927297
existent,also,0.09915750607630391
existent,been,0.09898198650896135
existent,against,0.09905219433592952
existent,tax,0.09915750607630391
existent,of,0.09870115520108909
existent,kind,0.09915750607630397
segni,mr,0.023604288838998542
segni,do,0.012528847034736546
segni,i,0.02362790377742883
segni,you,0.017700554231424935
segni,so,0.2934893623141372
segni,shall,0.023627903777428794
segni,segni,0.2949170136826427
segni,thank,0.019545550011139248
segni,gladly,0.29095857633205396
ai,amendments,0.016142376512855872
ai,to,0.014524469339686845
ai,proposed,0.016356062119881845
ai,relating,0.43777483458775374
ai,tuesday,0.43294698660372977
ai,no,0.016891442309016274
ai,have,0.015840029343749108
ai,monday,0.01607986879209757
ai,and,0.016425475438241747
ai,been,0.01701845495291891
jai,thought,0.023098257718204764
jai,my,0.02933530281037842
jai,was,0.382979190493598
jai,favour,0.03990356718142234
jai,that,0.01872658898844254
jai,vote,0.03990356718135263
jai,it,0.018093088105080726
jai,quite,0.023098257718204743
jai,in,0.04589658971552972
jai,i,0.31596376518813996
jai,superb,0.023098257718204708
jai,,0.03990356718141923
très,important,0.11758649738164614
très,issue,0.14095150595780195
très,short,0.14095150595780198
très,the,0.101735020568822
très,is,0.09996567800006408
très,one,0.14095150595780198
très,in,0.14027178879441163
très,an,0.11758649738164613
si,agrees,0.1581787212372958
si,evans,0.15817872123730875
si,i,0.010293158599099551
si,has,0.0055149491766996505
si,the,0.01028342016528984
si,if,0.1581787212372974
si,mr,0.01029315859909874
si,do,0.00550954396242094
si,shall,0.010287753384820804
si,as,0.15817918792993257
si,house,0.1578242338713936
si,suggested,0.15727843059943034
retirer,is,0.06468026968893313
retirer,that,0.0634041404159108
retirer,this,0.08267613577934144
retirer,taken,0.0828263585990536
retirer,off,0.08282635859905357
retirer,the,0.1460393416977814
retirer,requesting,0.0828263585990536
retirer,agenda,0.08282635859905355
retirer,group,0.06350100802033078
retirer,be,0.08274095280338561
retirer,item,0.0828263585990536
retirer,ppe-de,0.08282635859905356
telle,decisions,0.09915750607630389
telle,a,0.05448127372725035
telle,this,0.0990521943359295
telle,adopted,0.05411918507635411
telle,have,0.09898198650927292
telle,also,0.09915750607630387
telle,been,0.09898198650896131
telle,against,0.09905219433592947
telle,tax,0.09915750607630387
telle,of,0.09870115520108905
telle,kind,0.09915750607630393
cest,madam,0.01470649831545593
cest,important,0.0512228141091087
cest,is,0.059785030505375106
cest,a,0.05727667924750852
cest,workable,0.0060475221977488655
cest,pity,0.009319693295108442
cest,this,0.3931224045206271
cest,solution,0.005884013148038367
cest,in,0.018300794481505435
cest,an,0.0512228141091087
cest,point,0.01610654789041029
cest,sense,0.009022618499852248
cest,me,0.006449296239252051
cest,be,0.006460418581851483
cest,of,0.018036948785706837
cest,president,0.014249889453104831
cest,on,0.011143493011078627
cest,order,0.01610660011422812
cest,matter,0.21805821447327994
cest,seems,0.004556871857939833
cest,to,0.012920837163702958
paraît,seem,0.05471649978537202
paraît,this,0.06584128525580916
paraît,not,0.04886630246045776
paraît,does,0.7236823253330937
paraît,however,0.04796539518299754
paraît,feasible,0.05892819198227394
dommage,pity,0.017672638698860012
dommage,sense,0.7556447653353137
dommage,this,0.04536211945817693
dommage,is,0.04527049681259123
dommage,in,0.04536211945817696
dommage,a,0.09068786023687722
agissant,amendments,0.813114347641771
agissant,to,0.018183775904915468
agissant,proposed,0.020565730005190998
agissant,relating,0.02224725617983652
agissant,tuesday,0.02244256281401491
agissant,no,0.021261982501451598
agissant,have,0.019894638485568925
agissant,monday,0.020206545457715254
agissant,and,0.020656000805010212
agissant,been,0.021427160204522455
mercredi,relating,0.2631578947429583
mercredi,to,0.2894736842105257
mercredi,wednesday,0.4473684210465144
evans,agrees,0.09030643458985255
evans,evans,0.09030643458985245
evans,i,0.09024385058251226
evans,has,0.04892068676677961
evans,the,0.09015963014341978
evans,if,0.09030643458985246
evans,mr,0.09024385058250711
evans,do,0.04868589606328149
evans,shall,0.09000905987901313
evans,as,0.09030656850113777
evans,house,0.09020471912194009
evans,suggested,0.0903064345898525
soulever,point,0.026646208622811335
soulever,i,0.036458769421584866
soulever,mention,0.024355989311624485
soulever,to,0.03635620348844936
soulever,one,0.7743055296896244
soulever,would,0.03645876942158485
soulever,like,0.03635620348842243
soulever,final,0.0290623265558804
dangereuses,by,0.028636504818298134
dangereuses,transport,0.03690192264455187
dangereuses,of,0.050503224236393134
dangereuses,safety,0.01611132215304251
dangereuses,goods,0.039013804374920545
dangereuses,the,0.01397079459777215
dangereuses,for,0.013587963688827587
dangereuses,dangerous,0.7550691656314296
dangereuses,advisers,0.01611132215304251
dangereuses,road,0.03009397570173679
particulièrement,accordance,0.058727360849523354
particulièrement,is,0.09005713663703134
particulièrement,therefore,0.05872736084952327
particulièrement,subsidiarity,0.0587273608495233
particulièrement,and,0.044111554715870534
particulièrement,this,0.05863025287788713
particulièrement,in,0.05871439738634964
particulièrement,greatly,0.05872736084952326
particulièrement,the,0.05849617156055687
particulièrement,principle,0.058727360849523326
particulièrement,with,0.05872736084952335
particulièrement,be,0.05871439738634942
particulièrement,all,0.04420927975452533
particulièrement,of,0.11734503085680634
particulièrement,to,0.058630252877886924
particulièrement,welcomed,0.05872736084952326
rares,should,0.12030991484834842
rares,i,0.11565861466506178
rares,make,0.09999622522735321
rares,few,0.09999622522735327
rares,to,0.11565861466506187
rares,comments,0.09999622522735331
rares,a,0.11503848957429463
rares,like,0.11303577571680867
rares,just,0.12030991484834845
aussi,point,0.10779159671457343
aussi,mentioned,0.10832460760710319
aussi,has,0.14065371240174213
aussi,my,0.14069911828466417
aussi,third,0.14284923092348706
aussi,also,0.1409466439129106
aussi,been,0.11145551704105963
aussi,already,0.10727957311444868
la,addition,0.0028625646123157894
la,goods,0.0033917743327659226
la,presidency,0.005059893963424492
la,would,0.0025729890752414233
la,agrees,0.0028446921583349994
la,vote,0.005209375787923188
la,need,0.0028625646123157885
la,make,0.003542102544598242
la,session,0.009545878292164562
la,of,0.04261738625746693
la,as,0.005949078331526699
la,to,0.0036679682416131637
la,madam,0.020066857204472228
la,resumption,0.011543408981899086
la,volatile,0.002914347424670341
la,there,0.002584384422067991
la,call,0.005369757984981222
la,is,0.002072838399157855
la,request,0.022927447511208062
la,extremely,0.0025843844220679916
la,have,0.0030074918481411074
la,comments,0.0035421025445982403
la,rejected,0.017386519756667405
la,in,0.0029521139678380685
la,point,0.010506332820677306
la,either,0.005369757984981218
la,has,0.5253603982312027
la,did,0.005838269873483334
la,you,0.005859424132247385
la,safety,0.00396135324532597
la,do,0.0012656753994567257
la,shall,0.002897020746791647
la,dangerous,0.003391774333498707
la,on,0.007268922375910882
la,suggested,0.0028446921583349786
la,personal,0.0024266807032827437
la,advisers,0.00396135324532597
la,not,0.0038208639998325617
la,transparency,0.0028625646123157807
la,pointed,0.0028625646123157746
la,my,0.0025194104009035887
la,but,0.0025016296469059095
la,for,0.00634388855275129
la,transport,0.0033823985483769875
la,been,0.005388588261413378
