fre,eng,prob
allons,check,0.1427785930350351
allons,all,0.1427785930350351
allons,berenguer,0.1427785930350351
allons,this,0.14276981539539454
allons,shall,0.1424015113742583
allons,we,0.0017502669971927725
allons,fuster,0.1427785930350351
allons,mr,0.14196403409301406
invite,please,0.23256318263332887
invite,this,2.5618949987940294e-5
invite,silence,0.03486082525834833
invite,rise,0.23256318263332887
invite,minutes,0.03486082525834833
invite,then,0.23256318263332887
invite,for,0.23256318263332887
nikitin,of,0.07266741236366878
nikitin,the,1.2832541391327541e-5
nikitin,is,0.01752163902399543
nikitin,case,0.22744952925690848
nikitin,it,0.22744952830021906
nikitin,alexander,0.22744952925690848
nikitin,nikitin,0.22744952925690848
nous,now,1.1650661204795533e-11
nous,speaking,1.1650661204795533e-11
nous,is,2.5570172676629664e-11
nous,we,0.9967503625234169
nous,not,2.380610807411546e-11
nous,request,3.346641081119979e-12
nous,fuster,8.911494813622044e-11
nous,what,1.1051125346829692e-10
nous,this,3.7076927656072074e-6
nous,wurtz,1.1650661204795533e-11
nous,hear,1.1650661204795533e-11
nous,check,8.911494813622044e-11
nous,happening,1.1051125346829692e-10
nous,against,7.383893168684423e-13
nous,all,8.911494813622044e-11
nous,mr,0.0015090633900905165
nous,do,1.1051125105201943e-10
nous,berenguer,8.911494813622044e-11
nous,shall,0.0017368654951578572
nous,know,1.1051125346829692e-10
lordre,is,2.47723371705659e-6
lordre,that,0.11757453206489019
lordre,this,0.05940035534846789
lordre,taken,0.11757453206489019
lordre,off,0.11757453206489019
lordre,the,1.47798514791038e-14
lordre,requesting,0.11757453206489019
lordre,agenda,0.11757453206489019
lordre,group,9.109010916357868e-7
lordre,be,0.11757453206247745
lordre,item,0.11757453206489019
lordre,ppe-de,0.11757453206489019
états,member,0.10628448303246475
états,eu,0.10628448303246475
états,is,0.040990137920830595
états,embargo,0.10628448303246475
états,states,0.10628448303246475
états,it,0.10628448260714297
états,the,2.2143190029712128e-5
états,refuse,0.10628448303246475
états,renew,0.10628448303246475
états,of,0.002505422042662016
états,irresponsible,0.10628448303246475
états,to,0.10620643301208146
décisions,decisions,0.12982867296895229
décisions,a,0.0001914103359356567
décisions,this,0.0003829538968033914
décisions,adopted,0.12982867296895229
décisions,have,0.1298286704073926
décisions,also,0.12982867296895229
décisions,been,0.12982867227207456
décisions,against,0.0006592257453200567
décisions,tax,0.12982867296895229
décisions,of,0.08996570249771216
décisions,kind,0.12982867296895229
daucuns,volatile,0.13454476233803742
daucuns,there,0.1344717916054842
daucuns,extremely,0.13454476233803742
daucuns,the,1.1750343247700088e-6
daucuns,situation,0.13454476233803742
daucuns,is,0.05442339415257616
daucuns,as,0.003835067377251327
daucuns,have,0.13454476014017633
daucuns,people,0.13454476233803742
daucuns,said,0.13454476233803742
sera,a,0.05500156733313185
sera,examined,0.12686403048959366
sera,i,0.0027397489048915677
sera,light,0.12686403048959366
sera,it,0.12686402994282808
sera,hope,0.12686403048959366
sera,will,0.12686403048959366
sera,be,0.12686403048778283
sera,in,0.054210470883397484
sera,positive,0.12686403048959366
examinée,a,0.05500156733313185
examinée,examined,0.12686403048959366
examinée,i,0.0027397489048915677
examinée,light,0.12686403048959366
examinée,it,0.12686402994282808
examinée,hope,0.12686403048959366
examinée,will,0.12686403048959366
examinée,be,0.12686403048778283
examinée,in,0.054210470883397484
examinée,positive,0.12686403048959366
wurtz,now,0.18771282738447234
wurtz,speaking,0.18771282738447234
wurtz,against,0.011896762247520598
wurtz,shall,0.10387093559714604
wurtz,we,0.002420762260657266
wurtz,this,1.2822528575235005e-8
wurtz,wurtz,0.18771282738447234
wurtz,request,0.053920326798232
wurtz,hear,0.18771282738447234
wurtz,mr,0.07703989073602606
prolonger,member,0.10628448303246475
prolonger,eu,0.10628448303246475
prolonger,is,0.040990137920830595
prolonger,embargo,0.10628448303246475
prolonger,states,0.10628448303246475
prolonger,it,0.10628448260714297
prolonger,the,2.2143190029712128e-5
prolonger,refuse,0.10628448303246475
prolonger,renew,0.10628448303246475
prolonger,of,0.002505422042662016
prolonger,irresponsible,0.10628448303246475
prolonger,to,0.10620643301208146
réalisé,madam,0.004271025677343307
réalisé,has,0.14992697277692732
réalisé,met,0.14992769903744943
réalisé,president,5.371870750311171e-5
réalisé,not,0.049381865181761464
réalisé,personal,0.14992769903744943
réalisé,my,0.14992769903744943
réalisé,request,0.13509540713813933
réalisé,but,0.14992769903744943
réalisé,been,0.06156021436852772
coup,there,0.1466201509504167
coup,is,0.00011942574471594507
coup,a,0.05765065143001442
coup,military,0.14670520453593813
coup,risk,0.14670520453593813
coup,in,0.06207565210855667
coup,coup,0.14670520453593813
coup,fact,0.14670520453593813
coup,the,3.171319655946984e-6
coup,future,0.14670520453593813
coup,of,4.9257669497631485e-6
présidente,madam,0.1573363471930411
présidente,met,1.149266135416596e-12
présidente,not,3.7853515875629107e-13
présidente,request,0.0004446781579416859
présidente,my,1.149266135416596e-12
présidente,a,7.751531301613496e-6
présidente,but,1.149266135416596e-12
présidente,parliament,2.0841117069343562e-8
présidente,been,4.718879174225378e-13
présidente,rejected,2.0841117069343562e-8
présidente,point,0.0003985604866399595
présidente,has,1.1492605682890474e-12
présidente,the,1.922337738188757e-19
présidente,of,6.982684917991548e-6
présidente,president,0.8410085172840471
présidente,on,0.0003985604866399595
présidente,order,0.0003985604866399595
présidente,personal,1.149266135416596e-12
jour,is,2.47723371705659e-6
jour,that,0.11757453206489019
jour,this,0.05940035534846789
jour,taken,0.11757453206489019
jour,off,0.11757453206489019
jour,the,1.47798514791038e-14
jour,requesting,0.11757453206489019
jour,agenda,0.11757453206489019
jour,group,9.109010916357868e-7
jour,be,0.11757453206247745
jour,item,0.11757453206489019
jour,ppe-de,0.11757453206489019
demandé,madam,0.004271025677343307
demandé,has,0.14992697277692732
demandé,met,0.14992769903744943
demandé,president,5.371870750311171e-5
demandé,not,0.049381865181761464
demandé,personal,0.14992769903744943
demandé,my,0.14992769903744943
demandé,request,0.13509540713813933
demandé,but,0.14992769903744943
demandé,been,0.06156021436852772
pse,the,4.724829009664984e-8
pse,pse,0.33333078952074924
pse,applause,0.33333078952074924
pse,from,0.33333078952074924
pse,group,7.584189462263845e-6
le,relating,1.5498493817595823e-7
le,so,0.0012930028005172828
le,is,5.816765367666226e-7
le,request,1.0542242696431394e-5
le,a,2.598917425686107e-7
le,and,0.006983304070698085
le,parliament,0.006944165888774739
le,that,0.02760754714122085
le,silence,1.3699188428905372e-6
le,this,0.01394773240163122
le,minutes,1.3699188428905372e-6
le,taken,0.02760754714122085
le,rejected,0.006944165888774739
le,i,8.663436224791518e-7
le,off,0.02760754714122085
le,you,0.00011158537670488797
le,the,0.7179393874854382
le,requesting,0.02760754714122085
le,agenda,0.02760754714122085
le,observed,0.007058689787873208
le,thank,0.00011158537670488797
le,mr,3.88514429804108e-5
le,wednesday,1.5498493817596513e-7
le,do,0.00038966423889259756
le,group,2.1388768797689368e-7
le,be,0.027607547140654293
le,shall,0.000658434106853819
le,president,1.2244580320698564e-12
le,rose,0.007058689787873208
le,item,0.02760754714122085
le,house,0.007058689787782203
le,segni,0.0012930028005172828
le,to,1.5497719280476175e-7
le,ppe-de,0.02760754714122085
le,gladly,0.0012930028005172828
debout,the,7.786741918601024e-10
debout,silence,4.8643586741182856e-5
debout,rose,0.25064257693617875
debout,minutes,4.8643586741182856e-5
debout,house,0.25064257693294734
debout,observed,0.25064257693617875
debout,and,0.24796575291008038
debout,a,9.228332458205014e-6
daccord,agrees,0.14805442695912016
daccord,evans,0.14805442695912016
daccord,i,0.0017385047368271777
daccord,has,0.14805357987591275
daccord,the,3.0661215009343793e-7
daccord,if,0.14805442695912016
daccord,mr,0.03266743570479142
daccord,do,0.060898110754306095
daccord,shall,0.014310674447339048
daccord,as,0.002059253074528558
daccord,house,0.14805442695766433
daccord,suggested,0.14805442695912016
je,agrees,2.3527406568764824e-11
je,will,1.1487336309882333e-11
je,thank,1.0324645429548154e-10
je,as,3.272369851243272e-13
je,to,2.209143396814689e-11
je,positive,1.1487336309882333e-11
je,monday,2.2125027867730057e-11
je,examined,1.1487336309882333e-11
je,and,2.1752191239647908e-11
je,silence,4.5025938485287505e-15
je,rise,3.003765825274981e-14
je,have,2.2125027471796538e-11
je,in,4.908671970702936e-12
je,amendments,2.2125027867730057e-11
je,has,2.3527271958328464e-11
je,you,1.0324645429548154e-10
je,light,1.1487336309882333e-11
je,do,0.004366945664832481
je,shall,0.0030735860147458084
je,suggested,2.3527406568764824e-11
je,then,3.003765825274981e-14
je,gladly,1.1963749954494654e-9
je,hope,1.1487336309882333e-11
je,for,3.003765825274981e-14
je,please,3.003765825274981e-14
je,minutes,4.5025938485287505e-15
je,been,6.2571489464944385e-12
je,i,0.9915970894557762
je,if,2.3527406568764824e-11
je,be,1.148733630971836e-11
je,mr,0.0009623746321314569
je,no,2.2125027867730057e-11
je,segni,1.1963749954494654e-9
je,relating,2.212502786772894e-11
je,so,1.1963749954494654e-9
je,a,4.980304496774992e-12
je,evans,2.3527406568764824e-11
je,this,3.3089212824599366e-18
je,it,1.1487336260373568e-11
je,the,4.8723897436469667e-17
je,tuesday,2.2125027867730057e-11
je,proposed,2.2125027867730057e-11
je,house,2.3527406568533478e-11
existent,decisions,0.12982867296895229
existent,a,0.0001914103359356567
existent,this,0.0003829538968033914
existent,adopted,0.12982867296895229
existent,have,0.1298286704073926
existent,also,0.12982867296895229
existent,been,0.12982867227207456
existent,against,0.0006592257453200567
existent,tax,0.12982867296895229
existent,of,0.08996570249771216
existent,kind,0.12982867296895229
dans,a,0.05500156733313185
dans,examined,0.12686403048959366
dans,i,0.0027397489048915677
dans,light,0.12686403048959366
dans,it,0.12686402994282808
dans,hope,0.12686403048959366
dans,will,0.12686403048959366
dans,be,0.12686403048778283
dans,in,0.054210470883397484
dans,positive,0.12686403048959366
ferai,so,1.4182497275239082e-7
ferai,agrees,2.789070156298194e-9
ferai,evans,2.789070156298194e-9
ferai,i,0.003872095611754639
ferai,has,2.7890541988253792e-9
ferai,you,1.2239411240567123e-8
ferai,the,5.776002885885689e-15
ferai,if,2.789070156298194e-9
ferai,thank,1.2239411240567123e-8
ferai,mr,0.11408526298090886
ferai,do,0.5176821249873728
ferai,shall,0.3643600496930196
ferai,as,3.8792499571922515e-11
ferai,house,2.7890701562707688e-9
ferai,suggested,2.789070156298194e-9
ferai,segni,1.4182497275239082e-7
ferai,gladly,1.4182497275239082e-7
détat,there,0.1466201509504167
détat,is,0.00011942574471594507
détat,a,0.05765065143001442
détat,military,0.14670520453593813
détat,risk,0.14670520453593813
détat,in,0.06207565210855667
détat,coup,0.14670520453593813
détat,fact,0.14670520453593813
détat,the,3.171319655946984e-6
détat,future,0.14670520453593813
détat,of,4.9257669497631485e-6
segni,i,0.00016692570503816905
segni,do,0.07507988299050895
segni,gladly,0.24913371379711216
segni,you,0.02150009210561407
segni,so,0.24913371379711216
segni,shall,0.12686603174065136
segni,segni,0.24913371379711216
segni,thank,0.02150009210561407
segni,mr,0.007485833961236742
ai,amendments,0.1079396184526086
ai,no,0.1079396184526086
ai,have,0.107939616520999
ai,relating,0.10793961845260298
ai,tuesday,0.1079396184526086
ai,been,0.030526256234498634
ai,to,0.10777572655945393
ai,proposed,0.1079396184526086
ai,and,0.10612068996940237
ai,monday,0.1079396184526086
refusant,member,0.10628448303246475
refusant,eu,0.10628448303246475
refusant,is,0.040990137920830595
refusant,embargo,0.10628448303246475
refusant,states,0.10628448303246475
refusant,it,0.10628448260714297
refusant,the,2.2143190029712128e-5
refusant,refuse,0.10628448303246475
refusant,renew,0.10628448303246475
refusant,of,0.002505422042662016
refusant,irresponsible,0.10628448303246475
refusant,to,0.10620643301208146
si,agrees,0.14805442695912016
si,evans,0.14805442695912016
si,i,0.0017385047368271777
si,has,0.14805357987591275
si,the,3.0661215009343793e-7
si,if,0.14805442695912016
si,mr,0.03266743570479142
si,do,0.060898110754306095
si,shall,0.014310674447339048
si,as,0.002059253074528558
si,house,0.14805442695766433
si,suggested,0.14805442695912016
lespère,a,0.05500156733313185
lespère,examined,0.12686403048959366
lespère,i,0.0027397489048915677
lespère,light,0.12686403048959366
lespère,it,0.12686402994282808
lespère,hope,0.12686403048959366
lespère,will,0.12686403048959366
lespère,be,0.12686403048778283
lespère,in,0.054210470883397484
lespère,positive,0.12686403048959366
un,examined,1.2809746123625908e-8
un,there,2.0453183323961174e-8
un,is,1.6659624440721317e-11
un,hope,1.2809746123625908e-8
un,a,0.4931521930882232
un,military,2.0465048109024847e-8
un,risk,2.0465048109024847e-8
un,it,1.2809746068417742e-8
un,will,1.2809746123625908e-8
un,in,0.5068475941707026
un,coup,2.0465048109024847e-8
un,i,2.7663860101797613e-10
un,fact,2.0465048109024847e-8
un,the,4.423920032922383e-13
un,light,1.2809746123625908e-8
un,be,1.2809746123443052e-8
un,future,2.0465048109024847e-8
un,of,6.871334791401566e-13
un,positive,1.2809746123625908e-8
retirer,is,2.47723371705659e-6
retirer,that,0.11757453206489019
retirer,this,0.05940035534846789
retirer,taken,0.11757453206489019
retirer,off,0.11757453206489019
retirer,the,1.47798514791038e-14
retirer,requesting,0.11757453206489019
retirer,agenda,0.11757453206489019
retirer,group,9.109010916357868e-7
retirer,be,0.11757453206247745
retirer,item,0.11757453206489019
retirer,ppe-de,0.11757453206489019
cest,point,0.3277933289845008
cest,madam,0.0044686650476452585
cest,of,0.005742861149670308
cest,president,3.3293283195825434e-5
cest,on,0.3277933289845008
cest,order,0.3277933289845008
cest,a,0.0063751935659863285
membres,member,0.10628448303246475
membres,eu,0.10628448303246475
membres,is,0.040990137920830595
membres,embargo,0.10628448303246475
membres,states,0.10628448303246475
membres,it,0.10628448260714297
membres,the,2.2143190029712128e-5
membres,refuse,0.10628448303246475
membres,renew,0.10628448303246475
membres,of,0.002505422042662016
membres,irresponsible,0.10628448303246475
membres,to,0.10620643301208146
telle,decisions,0.12982867296895229
telle,a,0.0001914103359356567
telle,this,0.0003829538968033914
telle,adopted,0.12982867296895229
telle,have,0.1298286704073926
telle,also,0.12982867296895229
telle,been,0.12982867227207456
telle,against,0.0006592257453200567
telle,tax,0.12982867296895229
telle,of,0.08996570249771216
telle,kind,0.12982867296895229
taxe,decisions,0.12982867296895229
taxe,a,0.0001914103359356567
taxe,this,0.0003829538968033914
taxe,adopted,0.12982867296895229
taxe,have,0.1298286704073926
taxe,also,0.12982867296895229
taxe,been,0.12982867227207456
taxe,against,0.0006592257453200567
taxe,tax,0.12982867296895229
taxe,of,0.08996570249771216
taxe,kind,0.12982867296895229
concerne,relating,0.3333388862028271
concerne,to,0.33332222759433094
concerne,wednesday,0.333338886202842
en,member,1.8698964808788137e-12
en,eu,1.8698964808788137e-12
en,volatile,2.4508279726556534e-12
en,there,0.0003847562024203237
en,relating,1.0095986687049524e-13
en,is,0.5537440039070771
en,embargo,1.8698964808788137e-12
en,people,2.4508279726556534e-12
en,states,1.8698964808788137e-12
en,a,5.077403684657457e-12
en,agrees,1.6564009472783974e-11
en,military,1.292060935293081e-11
en,evans,1.6564009472783974e-11
en,extremely,2.4508279726556534e-12
en,risk,1.292060935293081e-11
en,it,1.8698964733959945e-12
en,have,2.450827932620059e-12
en,in,5.467121999932986e-12
en,coup,1.292060935293081e-11
en,i,1.9450015457650835e-13
en,fact,1.292060935293081e-11
en,has,1.6563914702944547e-11
en,the,0.44582724073419056
en,if,1.6564009472783974e-11
en,said,2.4508279726556534e-12
en,refuse,1.8698964808788137e-12
en,wednesday,1.0095986687049968e-13
en,mr,3.654762141054602e-12
en,renew,1.8698964808788137e-12
en,do,6.813149083934485e-12
en,of,3.359585701629799e-7
en,future,1.292060935293081e-11
en,shall,1.60104734438709e-12
en,situation,2.4508279726556534e-12
en,irresponsible,1.8698964808788137e-12
en,as,8.605236939102788e-6
en,house,1.6564009472621104e-11
en,suggested,1.6564009472783974e-11
en,to,3.505774414192634e-5
a,there,0.1466201509504167
a,is,0.00011942574471594507
a,a,0.05765065143001442
a,military,0.14670520453593813
a,risk,0.14670520453593813
a,in,0.06207565210855667
a,coup,0.14670520453593813
a,fact,0.14670520453593813
a,the,3.171319655946984e-6
a,future,0.14670520453593813
a,of,4.9257669497631485e-6
comme,agrees,0.14805442695912016
comme,evans,0.14805442695912016
comme,i,0.0017385047368271777
comme,has,0.14805357987591275
comme,the,3.0661215009343793e-7
comme,if,0.14805442695912016
comme,mr,0.03266743570479142
comme,do,0.060898110754306095
comme,shall,0.014310674447339048
comme,as,0.002059253074528558
comme,house,0.14805442695766433
comme,suggested,0.14805442695912016
agissant,amendments,0.1079396184526086
agissant,no,0.1079396184526086
agissant,have,0.107939616520999
agissant,relating,0.10793961845260298
agissant,tuesday,0.1079396184526086
agissant,been,0.030526256234498634
agissant,to,0.10777572655945393
agissant,proposed,0.1079396184526086
agissant,and,0.10612068996940237
agissant,monday,0.1079396184526086
evans,agrees,0.14805442695912016
evans,evans,0.14805442695912016
evans,i,0.0017385047368271777
evans,has,0.14805357987591275
evans,the,3.0661215009343793e-7
evans,if,0.14805442695912016
evans,mr,0.03266743570479142
evans,do,0.060898110754306095
evans,shall,0.014310674447339048
evans,as,0.002059253074528558
evans,house,0.14805442695766433
evans,suggested,0.14805442695912016
mardi,amendments,0.1079396184526086
mardi,no,0.1079396184526086
mardi,have,0.107939616520999
mardi,relating,0.10793961845260298
mardi,tuesday,0.1079396184526086
mardi,been,0.030526256234498634
mardi,to,0.10777572655945393
mardi,proposed,0.1079396184526086
mardi,and,0.10612068996940237
mardi,monday,0.1079396184526086
mercredi,relating,0.3333388862028271
mercredi,to,0.33332222759433094
mercredi,wednesday,0.333338886202842
ppe­de,is,2.47723371705659e-6
ppe­de,that,0.11757453206489019
ppe­de,this,0.05940035534846789
ppe­de,taken,0.11757453206489019
ppe­de,off,0.11757453206489019
ppe­de,the,1.47798514791038e-14
ppe­de,requesting,0.11757453206489019
ppe­de,agenda,0.11757453206489019
ppe­de,group,9.109010916357868e-7
ppe­de,be,0.11757453206247745
ppe­de,item,0.11757453206489019
ppe­de,ppe-de,0.11757453206489019
s,now,0.0065596538574182435
s,relating,0.10416765174997249
s,speaking,0.0065596538574182435
s,we,8.459391253262045e-5
s,request,0.001884254180194254
s,and,0.10241228600463827
s,this,4.480852491669071e-10
s,wurtz,0.0065596538574182435
s,have,0.10416764988586869
s,been,0.029459511477354088
s,hear,0.0065596538574182435
s,amendments,0.10416765174997783
s,against,0.0004157342013068606
s,tuesday,0.10416765174997783
s,proposed,0.10416765174997783
s,mr,0.00269217092663885
s,shall,0.0036297859494061565
s,no,0.10416765174997783
s,to,0.10400948708444058
s,monday,0.10416765174997783
pour,please,0.23256318263332887
pour,this,2.5618949987940294e-5
pour,silence,0.03486082525834833
pour,rise,0.23256318263332887
pour,minutes,0.03486082525834833
pour,then,0.23256318263332887
pour,for,0.23256318263332887
groupe,is,3.665246946723265e-8
groupe,that,0.0017396004732863515
groupe,this,0.0008788713377191424
groupe,taken,0.0017396004732863515
groupe,off,0.0017396004732863515
groupe,the,3.326137048286425e-5
groupe,requesting,0.0017396004732863515
groupe,pse,0.0005422738150111136
groupe,agenda,0.0017396004732863515
groupe,applause,0.0005422738150111136
groupe,group,0.9835442054080401
groupe,be,0.001739600473250653
groupe,item,0.0017396004732863515
groupe,from,0.0005422738150111136
groupe,ppe-de,0.0017396004732863515
les,member,0.10628448303246475
les,eu,0.10628448303246475
les,is,0.040990137920830595
les,embargo,0.10628448303246475
les,states,0.10628448303246475
les,it,0.10628448260714297
les,the,2.2143190029712128e-5
les,refuse,0.10628448303246475
les,renew,0.10628448303246475
les,of,0.002505422042662016
les,irresponsible,0.10628448303246475
les,to,0.10620643301208146
lundi,amendments,0.1079396184526086
lundi,no,0.1079396184526086
lundi,have,0.107939616520999
lundi,relating,0.10793961845260298
lundi,tuesday,0.1079396184526086
lundi,been,0.030526256234498634
lundi,to,0.10777572655945393
lundi,proposed,0.1079396184526086
lundi,and,0.10612068996940237
lundi,monday,0.1079396184526086
de,that,1.9894187148418547e-5
de,risk,4.2596332294497683e-16
de,fact,4.2596332294497683e-16
de,session,1.219257707348268e-16
de,future,4.2596332294497683e-16
de,of,0.871099478914427
de,irresponsible,6.164626580692847e-17
de,to,0.0005232416810186544
de,monday,1.723115309347809e-8
de,member,6.164626580692847e-17
de,madam,3.887939619953729e-11
de,resumption,1.219257707348268e-16
de,there,4.257163670988516e-16
de,is,0.02117968104913615
de,and,0.0065464215654981155
de,silence,1.4523270091353678e-10
de,rise,6.971828492979389e-19
de,have,1.7231152785121816e-8
de,in,1.802386706714261e-16
de,taken,1.9894187148418547e-5
de,point,2.8519494241058145e-9
de,amendments,1.723115309347809e-8
de,observed,1.51590707969517e-13
de,group,1.5412892973028934e-10
de,on,2.8519494241058145e-9
de,then,6.971828492979389e-19
de,eu,6.164626580692847e-17
de,states,6.164626580692847e-17
de,for,6.971828492979389e-19
de,military,4.2596332294497683e-16
de,please,6.971828492979389e-19
de,minutes,1.4523270091353678e-10
de,been,4.873118898213733e-9
de,coup,4.2596332294497683e-16
de,off,1.9894187148418547e-5
de,requesting,1.9894187148418547e-5
de,refuse,6.164626580692847e-17
de,be,1.9894187148010325e-5
de,president,2.896665412047351e-13
de,order,2.8519494241058145e-9
de,item,1.9894187148418547e-5
de,no,1.723115309347809e-8
de,relating,1.7231153093477206e-8
de,embargo,6.164626580692847e-17
de,a,0.02786655148198697
de,this,0.002301248380076138
de,it,6.164626556023681e-17
de,the,0.07032408889940849
de,agenda,1.9894187148418547e-5
de,tuesday,1.723115309347809e-8
de,proposed,1.723115309347809e-8
de,renew,6.164626580692847e-17
de,rose,1.51590707969517e-13
de,house,1.5159070796756238e-13
de,ppe-de,1.9894187148418547e-5
la,madam,0.0007712916998210478
la,resumption,8.352904674297147e-14
la,met,5.633913885420619e-15
la,volatile,5.535336844506905e-14
la,there,5.532334738906855e-14
la,is,2.2390453082000725e-14
la,not,1.8556489409338692e-15
la,request,0.10374117669471374
la,my,5.633913885420619e-15
la,people,5.535336844506905e-14
la,a,3.799943153950365e-8
la,but,5.633913885420619e-15
la,agrees,3.7410774216075473e-13
la,parliament,0.003428155233352194
la,evans,3.7410774216075473e-13
la,extremely,5.535336844506905e-14
la,been,2.3132813265791995e-15
la,have,5.5353367540842e-14
la,rejected,0.003428155233352194
la,i,4.39289857918111e-15
la,point,1.9538167798243814e-6
la,has,3.364830515346014e-6
la,the,0.32239440342285985
la,if,3.7410774216075473e-13
la,said,5.535336844506905e-14
la,session,8.352904674297147e-14
la,mr,8.254491854590447e-14
la,of,0.00217573726779479
la,do,1.538789159100226e-13
la,shall,3.616058105287088e-14
la,president,0.5640516218108114
la,on,1.9538167798243814e-6
la,order,1.9538167798243814e-6
la,as,1.9435425748431353e-7
la,house,3.741077421570761e-13
la,suggested,3.7410774216075473e-13
la,personal,5.633913885420619e-15
la,situation,5.535336844506905e-14
demande,now,6.512684437808233e-9
demande,speaking,6.512684437808233e-9
demande,is,2.515808431108652e-9
demande,we,8.398819048378042e-11
demande,request,0.7013261218817727
demande,parliament,3.0034202835666182e-5
demande,that,0.00011940536616139882
demande,this,0.2976585246835446
demande,wurtz,6.512684437808233e-9
demande,taken,0.00011940536616139882
demande,rejected,3.0034202835666182e-5
demande,hear,6.512684437808233e-9
demande,off,0.00011940536616139882
demande,the,5.834650883172519e-9
demande,requesting,0.00011940536616139882
demande,against,4.1275739878467696e-10
demande,agenda,0.00011940536616139882
demande,group,9.250853605231447e-10
demande,be,0.00011940536615894851
demande,mr,2.6728940396774823e-9
demande,shall,3.603795410414625e-9
demande,president,5.295901838749936e-15
demande,item,0.00011940536616139882
demande,ppe-de,0.00011940536616139882
situation,volatile,0.13454476233803742
situation,there,0.1344717916054842
situation,extremely,0.13454476233803742
situation,the,1.1750343247700088e-6
situation,situation,0.13454476233803742
situation,is,0.05442339415257616
situation,as,0.003835067377251327
situation,have,0.13454476014017633
situation,people,0.13454476233803742
situation,said,0.13454476233803742
ne,do,0.224735151394869
ne,is,0.05199938081390765
ne,we,0.000648011386969004
ne,not,0.04841198747845666
ne,know,0.2247351563085992
ne,what,0.2247351563085992
ne,happening,0.2247351563085992
javais,madam,0.004271025677343307
javais,has,0.14992697277692732
javais,met,0.14992769903744943
javais,president,5.371870750311171e-5
javais,not,0.049381865181761464
javais,personal,0.14992769903744943
javais,my,0.14992769903744943
javais,request,0.13509540713813933
javais,but,0.14992769903744943
javais,been,0.06156021436852772
bien,i,0.00016692570503816905
bien,do,0.07507988299050895
bien,gladly,0.24913371379711216
bien,you,0.02150009210561407
bien,so,0.24913371379711216
bien,shall,0.12686603174065136
bien,segni,0.24913371379711216
bien,thank,0.02150009210561407
bien,mr,0.007485833961236742
reprise,of,0.01136809957845266
reprise,resumption,0.49365828744937557
reprise,the,0.0013153255227961894
reprise,session,0.49365828744937557
,relating,0.3333388862028271
,to,0.33332222759433094
,wednesday,0.333338886202842
